,exchange_id,ticker,name,sector,industry,country,website
2113,2,AVYA,Avaya Holdings Corp. Common Stock,Technology,Software—Application,United States,http://www.avaya.com
128,2,AWF,"ALLIANCEBERSTEIN GLOBAL HIGH INCOME FUND, INC.",Financial Services,Asset Management,United States,http://www.abglobal.com/abcom/product_center/3_vehicle/mf/closedend/alliancebernstein_global_high_income.htm
129,2,AWI,"Armstrong World Industries, Inc.",Industrials,Building Products & Equipment,United States,http://www.armstrongceilings.com
130,2,AWK,"American Water Works Company, Inc",Utilities,Utilities—Regulated Water,United States,http://www.amwater.com
2114,2,AWP,Aberdeen Global Premier Properties Fund,Financial Services,Asset Management,United Kingdom,http://www.alpinecef.com/default.asp?P=856340&S=857563
2115,2,AWR,American States Water Company,Utilities,Utilities—Regulated Water,United States,http://americanstateswatercompany.gcs-web.com
595,2,AX,"Axos Financial, Inc. Common Stock",Financial Services,Banks—Regional,United States,http://axosfinancial.com
136,2,AXH.U,"Industrial Human Capital, Inc. Units, each consisting of one share of common stock and one redeemabl",,,,
137,2,AXL,"American Axle & Manufacturing Holdings, Inc.",Consumer Cyclical,Auto Parts,United States,http://www.aam.com
141,2,AXP,American Express Company,Financial Services,Credit Services,United States,http://www.americanexpress.com
144,2,AXR,AMREP Corporation,Real Estate,Real Estate Services,United States,http://www.amrepcorp.com
146,2,AXS,Axis Capital Holders Limited,Financial Services,Insurance—Property & Casualty,Bermuda,http://www.axiscapital.com
147,2,AXTA,Axalta Coating Systems Ltd.,Basic Materials,Specialty Chemicals,United States,http://www.axalta.com
599,2,AYI,"Acuity Brands, Inc.",Industrials,Electrical Equipment & Parts,United States,http://www.acuitybrands.com
2116,2,AYX,"Alteryx, Inc.",Technology,Software—Application,United States,http://www.alteryx.com
2117,2,AZEK,The AZEK Company Inc.,Industrials,Building Products & Equipment,United States,http://azekco.com
73,2,AZO,"AutoZone, Inc.",Consumer Cyclical,Specialty Retail,United States,http://www.autozone.com
2118,2,AZRE,Azure Power Global Limited,Utilities,Utilities—Renewable,India,http://www.azurepower.com
74,2,AZUL,Azul S.A. American Depositary Shares (each representing three preferred shares),Industrials,Airlines,Brazil,http://www.voeazul.com.br
75,2,AZZ,AZZ Inc.,Industrials,Electrical Equipment & Parts,United States,http://www.azz.com
602,2,B,Barnes Group Inc.,Industrials,Specialty Industrial Machinery,United States,http://www.barnesgroupinc.com
2122,2,BA,Boeing Company,Industrials,Aerospace & Defense,United States,http://www.boeing.com
2119,2,BABA,"Alibaba Group Holding Limited American Depositary Shares, each represents eight Ordinary Shares",Consumer Cyclical,Internet Retail,China,http://www.alibabagroup.com
2120,2,BAC,Bank of America Corporation,Financial Services,Banks—Diversified,United States,http://www.bankofamerica.com
164,2,BACA,Berenson Acquisition Corp. I,,,,
2121,2,BACA.U,"Berenson Acquisition Corp. I Units, each consisting of one share of Class A common stock and one-hal",,,,
2123,2,BAH,Booz Allen Hamilton Holding Corporation,Industrials,Consulting Services,United States,http://www.boozallen.com
2124,2,BAK,Braskem S.A. American Depositary Shares (Each representing Two Class A  Preferred Shares),Basic Materials,Chemicals,Brazil,http://www.braskem.com.br
82,2,BALY,Bally's Corporation,Consumer Cyclical,Resorts & Casinos,United States,http://www.ballys.com
2125,2,BAM,Brookfield Asset Management Inc,Financial Services,Asset Management,Canada,http://www.brookfield.com
2126,2,BAMH,"Brookfield Finance Inc. 4.625% Subordinated Notes due October 16, 2080",,,,
2127,2,BAMI,Brookfield Finance I (UK) plc 4.50% Perpetual Subordinated Notes,,,,
2128,2,BAMR,Brookfield Asset Management Reinsurance Partners Ltd. Class A Exchangeable Limited Voting Shares,Financial Services,Insurance—Reinsurance,Bermuda,http://bamr.brookfield.com
603,2,BANC,"Banc of California, Inc.",Financial Services,Banks—Regional,United States,http://bancofcal.com
2129,2,BAP,Credicorp LTD,Financial Services,Banks—Regional,Peru,http://www.grupocredicorp.com
2130,2,BARK,"BARK, Inc.",Consumer Cyclical,Specialty Retail,United States,http://bark.co
2131,2,BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,United States,http://www.baxter.com
2132,2,BB,BlackBerry Limited,Technology,Software—Infrastructure,Canada,http://www.blackberry.com
177,2,BBAR,Banco BBVA Argentina S.A.,Financial Services,Banks—Regional,Argentina,http://www.bbva.com.ar
84,2,BBD,Banco Bradesco S.A. American Depositary Shares (Each representing one Preferred Shares),Financial Services,Banks—Regional,Brazil,http://banco.bradesco
2133,2,BBDC,"Barings BDC, Inc.",Financial Services,Credit Services,United States,http://www.baringsbdc.com
2134,2,BBDO,"Banco Bradesco S.A. American Depositary Shares (Each representing one  Common Share, no par value)",Financial Services,Banks—Regional,Brazil,http://banco.bradesco
2135,2,BBL,BHP Group Plc American Depositary Shares (Each representing two Ordinary Shares),Basic Materials,Other Industrial Metals & Mining,Australia,http://www.bhp.com
604,2,BBLN,Babylon Holdings Limited,Healthcare,Health Information Services,United Kingdom,http://www.babylonhealth.com
2136,2,BBN,BlackRock Taxable Municipal Bond Trust,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/240174/blackrock-build-america-bond-trust-fund
2137,2,BBU,Brookfield Business Partners L.P.Limited Partnership Units,Industrials,Conglomerates,Bermuda,http://bbu.brookfield.com
86,2,BBVA,"Banco Bilbao Vizcaya Argentaria, S.A.",Financial Services,Banks—Diversified,Spain,http://www.bbva.com
2138,2,BBW,"Build-A-Bear Workshop, Inc.",Consumer Cyclical,Specialty Retail,United States,http://www.buildabear.com
2139,2,BBWI,"Bath & Body Works, Inc.",Consumer Cyclical,Specialty Retail,United States,http://www.bbwinc.com
2140,2,BBY,"Best Buy Company, Inc.",Consumer Cyclical,Specialty Retail,United States,http://investors.bestbuy.com/investor-relations/overview/default.aspx
2141,2,BC,Brunswick Corporation,Consumer Cyclical,Leisure,United States,http://www.brunswick.com
2142,2,BCAT,BlackRock Capital Allocation Trust,,,,
165,2,BCC,Boise Cascade Company,Basic Materials,Lumber & Wood Production,United States,http://www.bc.com
2143,2,BCE,"BCE, Inc.",,,,
2144,2,BCH,Banco de ChileAmerican Depositary Shares (Each representing 200 shares of Common Stock),,,,
95,2,BCO,The Brink's Company,Industrials,Security & Protection Services,United States,http://www.brinks.com
2145,2,BCS,Barclays PLC,Financial Services,Banks—Diversified,United Kingdom,http://www.home.barclays
2146,2,BCSF,"Bain Capital Specialty Finance, Inc.",Financial Services,Asset Management,United States,http://www.baincapital.com
2147,2,BCX,BLACKROCK RESOURCES & COMMODITIES STRATEGY TRUST,,,,
2148,2,BDC,Belden Inc.,Industrials,Electrical Equipment & Parts,United States,http://www.belden.com
107,2,BDJ,BlackRock Enhanced Equity Dividend Trust,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/240225/blackrock-enhanced-equity-dividend-trust-usd-fund
109,2,BDN,Brandywine Realty Trust,Real Estate,REIT—Office,United States,http://www.brandywinerealty.com
2149,2,BDX,"Becton, Dickinson and Co.",Healthcare,Medical Instruments & Supplies,United States,http://www.bd.com
121,2,BDXB,"Becton, Dickinson and Company Depositary Shares, each Representing a 1/20th Interest in a Share of 6",Healthcare,Medical Instruments & Supplies,United States,http://www.bd.com
122,2,BE,Bloom Energy Corporation,Industrials,Electrical Equipment & Parts,United States,http://www.bloomenergy.com
126,2,BEDU,"Bright Scholar Education Holdings Limited American Depositary Shares, each representing one Class A",Consumer Defensive,Education & Training Services,China,http://www.brightscholar.com
132,2,BEKE,KE Holdings Inc. American Depositary Shares (each representing three Class A Ordinary Shares),Real Estate,Real Estate Services,China,http://ke.com
2150,2,BEN,"Franklin Resources, Inc.",Financial Services,Asset Management,United States,http://www.franklinresources.com
139,2,BEP,Brookfield Renewable Partners L.P.,Utilities,Utilities—Renewable,Canada,http://www.bep.brookfield.com
140,2,BEPC,Brookfield Renewable Corporation Class A Subordinate Voting Shares,Utilities,Utilities—Renewable,United States,http://bep.brookfield.com/bepc
142,2,BEPH,Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes,,,,
2151,2,BERY,"Berry Global Group, Inc.",Consumer Cyclical,Packaging & Containers,United States,http://www.berryglobal.com
149,2,BEST,"BEST Inc. American Depositary Shares, each representing one Class A Ordinary Share",Industrials,Trucking,China,http://www.best-inc.com
2152,2,BF.A,Brown-Forman Corporation Class A,Consumer Defensive,Beverages—Wineries & Distilleries,United States,http://www.brown-forman.com
2153,2,BF.B,Brown-Forman Corporation Class B,Consumer Defensive,Beverages—Wineries & Distilleries,United States,http://www.brown-forman.com
2154,2,BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,Consumer Cyclical,Personal Services,United States,http://www.brighthorizons.com
2155,2,BFK,BlackRock Municipal Income Trust,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/240218/blackrock-municipal-income-trust-usd-fund
48,2,BFLY,"Butterfly Network, Inc.",Healthcare,Medical Devices,United States,http://www.butterflynetwork.com
2156,2,BFS,"Saul Centers, Inc.",Real Estate,REIT—Retail,United States,http://www.saulcenters.com
2157,2,BFZ,BLACKROCK CA MUNICIPAL INC TR,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/240213/blackrock-california-municipal-income-trust-usd-fund
2158,2,BG,Bunge Limited,Consumer Defensive,Farm Products,United States,http://www.bunge.com
2159,2,BGB,Blackstone Strategic Credit Fund,Financial Services,Asset Management,United States,http://www.blackstone-gso.com/bgb-index.php
67,2,BGH,Barings Global Short Duration High Yield Fund,Financial Services,Asset Management,United States,http://www.babsoncapital.com/Strategies/Trusts/BGH/Default.aspx
2160,2,BGIO,BlackRock 2022 Global Income Opportunity Trust,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/286829/2022-global-income-opportunity-trust-fund
2161,2,BGR,Blackrock Energy and Resources Trust,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/240226/blackrock-energy-and-resources-trust-fund
2162,2,BGS,"B&G Foods, Inc.",Consumer Defensive,Packaged Foods,United States,http://www.bgfoods.com
2163,2,BGSF,"BGSF, Inc.",Industrials,Staffing & Employment Services,United States,http://bgsf.com
2164,2,BGSX,Build Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.buildspac.com
2165,2,BGSX.U,"Build Acquisition Corp. Units, each consisting of one share of Class A common stock and one-third of",Financial Services,Shell Companies,United States,http://www.buildspac.com
2166,2,BGT,BlackRock Floating Rate Income Trust,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/240195/blackrock-floating-rate-income-trust-usd-fund
607,2,BGX,Blackstone Long-Short Credit Income Fund,Financial Services,Asset Management,United States,http://www.blackstone-gso.com/bgx-index.php
2167,2,BGY,BlackRock Enhanced International Dividend Trust,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/240228/blackrock-international-growth-and-income-trust-usd-fund
2168,2,BH,Biglari Holdings Inc. Class B Common Stock,Consumer Cyclical,Restaurants,United States,http://www.biglariholdings.com
69,2,BH.A,Biglari Holdings Inc. Class A Common Stock,Consumer Cyclical,Restaurants,United States,http://www.biglariholdings.com
2169,2,BHC,Bausch Health Companies Inc.,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,http://www.bauschhealth.com
2170,2,BHE,Benchmark Electronics,Technology,Electronic Components,United States,http://www.bench.com
2171,2,BHG,"Bright Health Group, Inc.",Healthcare,Healthcare Plans,United States,http://www.brighthealthcare.com
2172,2,BHIL,"Benson Hill, Inc.",Consumer Defensive,Farm Products,United States,http://bensonhill.com
2173,2,BHK,BLACKROCK CORE BD TR,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/240176/blackrock-core-bond-trust-usd-fund
2174,2,BHLB,"Berkshire Hills Bancorp, Inc.",Financial Services,Banks—Regional,United States,http://www.berkshirebank.com
2175,2,BHP,BHP Group Limited American Depositary Shares (Each representing two Ordinary Shares),Basic Materials,Other Industrial Metals & Mining,Australia,http://www.bhp.com
2176,2,BHR,Braemar Hotels & Resorts Inc. Common Stock,Real Estate,REIT—Hotel & Motel,United States,http://www.bhrreit.com
2177,2,BHV,BlackRock Virginia Muni Bond Trust,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/240231/blackrock-virginia-municipal-bond-trust-usd-fund
2178,2,BHVN,Biohaven Pharmaceutical Holding Company Ltd.,Healthcare,Biotechnology,United States,http://www.biohavenpharma.com
2179,2,BIF,"Boulder Growth & Income Fund, Inc.",Financial Services,Asset Management,United States,http://www.boulderfunds.net/bif-fundobjective.php
2180,2,BIG,"Big Lots, Inc.",Consumer Defensive,Discount Stores,United States,http://www.biglots.com
2181,2,BIGZ,BlackRock Innovation and Growth Trust,,,,
2182,2,BILL,"Bill.com Holdings, Inc.",Technology,Software—Application,United States,http://www.bill.com
2183,2,BIO,"Bio-Rad Laboratories, Inc.Class A",Healthcare,Medical Devices,United States,http://www.bio-rad.com
2184,2,BIO.B,"Bio-Rad Laboratories, Inc. Class B",Healthcare,Medical Devices,United States,http://www.bio-rad.com
2185,2,BIP,Brookfield Infrastructure Partners L.P. Limited Partnership Units,Utilities,Utilities—Diversified,Bermuda,http://www.bip.brookfield.com
2186,2,BIPC,Brookfield Infrastructure Corporation Class A Subordinate Voting Shares,Utilities,Utilities—Regulated Gas,United States,http://bip.brookfield.com/bipc
2187,2,BIPH,Brookfield Infrastructure Finance ULC 5.000% Subordinated Notes due 2081,,,,
2188,2,BIT,BLACKROCK MULTI-SECTOR INCOME TRUST,Financial Services,Asset Management,United States,http://www.blackrock.com/investing/products/249839/blackrock-multisector-income-trust-fund
72,2,BITE,Bite Acquisition Corp.,Financial Services,Shell Companies,United States,http://www.biteacquisitioncorp.com
2189,2,BITE.U,"Bite Acquisition Corp. Units, each consisting of one share of common stock, and one-half of one rede",Financial Services,Shell Companies,United States,http://www.biteacquisitioncorp.com
2190,2,BJ,"BJs Wholesale Club Holdings, Inc. Common Stock",Consumer Defensive,Discount Stores,United States,http://www.bjs.com
2191,2,BK,Bank of New York Mellon Corporation,Financial Services,Asset Management,United States,http://www.bnymellon.com
2192,2,BKD,"Brookdale Senior Living, Inc.",Healthcare,Medical Care Facilities,United States,http://www.brookdale.com
2193,2,BKE,"The Buckle, Inc.",Consumer Cyclical,Apparel Retail,United States,http://www.buckle.com
2194,2,BKH,Black Hills Corporation,Utilities,Utilities—Diversified,United States,http://www.blackhillscorp.com
